Date,Sign,Text
4 august 2018,aquarius,"Something unexpected could happen today when it comes to a domestic situation. Maybe you find the house or apartment of your dreams. Perhaps your lover asks you to move in with him! Or maybe a family battle is finally settled. At the very least, you should be feeling more content and relaxed at the end of the day.

"
5 august 2018,aquarius,"If there seem to be hidden under currents in relationships, you can blame it on Pluto. This mysterious planet is active today, helping you though. Your intuition will be sharp and you’ll be able to figure out what is going on behind the scenes.

"
6 august 2018,aquarius,"First the good news: Venus is now in the most freethinking, optimistic part of your chart. You are ready for some new adventures, which could include travel, study or entrepreneurship. Now for the less exciting part: people around you may feel like clipping your wings. Are you going to allow them to do that? Hell, no!

"
7 august 2018,aquarius,"Over the past few months you may have felt confined by the expectations of people in your world. This is especially true of family members and a lover. Now that independent Uranus is spinning backwards in your domestic sector, you will be feeling less rebellious. But this doesn’t mean that you’re going to give in to the demands of others! You’ll just be less annoyed about it.

"
9 august 2018,aquarius,"Just how much independence do you need… and how much comfort? That’s the question today as Venus is pitted against Saturn. If you’re smart, you’ll find a good balance between the two.

"
10 august 2018,aquarius,"You need to do a lot of thinking about the people you are partnering with. This is true in your personal life as well as your business one. Tomorrow’s solar eclipse occurs in your house of long-term relationships. You need team players, not someone who is going to boss you around. Passive-aggressive behavior also has to go if you are being subjected to it.

"
11 august 2018,aquarius,"Developing stronger relationships with others will be the focus of the next six months, Aquarius. Today’s solar eclipse highlights deeper bonds in romance and your business life. Just don’t be too anxious to give away your power. A difficult Jupiter aspect warns that you need balance in these unions.

"
12 august 2018,aquarius,"It looks like you need to do some serious reflecting, Aquarius. Mars is now retrograding through one of the most psychological parts of your chart. Issues from the past may bubble up to the surface of your mind, demanding to be resolved. If you’re smart you will deal with them and move on. This retrograde period ends on the 27th, so you have about two weeks to do some important work.

"
13 august 2018,aquarius,"Just because something glitters doesn’t mean that it’s made of gold! This holds true of people, job offers and anything else that may catch your fancy today. If something or someone appeals to you, wait twenty-four hours before you make your move.

"
14 august 2018,aquarius,"Sometimes you have to push real hard to get things done… other times you don’t. A positive Venus aspect today indicates that you can move mountains without breaking a sweat. Consider how you can simplify things and take a much easier road than killing yourself all the time.

"
15 august 2018,aquarius,"Stick up for yourself today, Aquarius. Your opinions and ideas have value. Someone may try to denigrate them, either to your face or behind the scenes. Not that that is going to stop you! By the time the Moon is in your sign on Friday, your detractors will have to eat their words.

"
16 august 2018,aquarius,"Whether you like it or not, you need to stay on the good side of some people. They can open doors for you and make things go a lot easier. You don’t have to be a kiss up; just professional and cooperative.

"
17 august 2018,aquarius,"A sparkling Jupiter-Moon aspect in your career sector allows you to show off your talents to decision-makers. It’s also an auspicious day for landing new clients, uncovering a new revenue source or starting your own business. Don’t be surprised if someone wants to partner with you, something that could happen after Mercury goes direct on Sunday.

"
18 august 2018,aquarius,"Partnerships of all kinds get a boost today from a positive Venus-Mercury aspect. In business, you could connect with someone who knows how to take an idea and run with it. On the romance front, you could meet someone who knows how to live life to the fullest. Already attached? Then start planning some adventurous escapades with your honey.

"
19 august 2018,aquarius,"There has been a lot of cosmic emphasis on your love life lately, and this situation isn’t going to change. Today Mercury goes direct in your house of commitment, and on Thursday the Sun enters your house of sex and intimacy. The good news is that things should become more stable, with fewer surprises.

"
20 august 2018,aquarius,"This is a great day for tossing around moneymaking ideas. Inspiration and optimism are at a peak, so consider your options. This might mean changing jobs. It could also mean changing fields. You are in a good position to impress people, so make sure to connect with muckety mucks today.

"
21 august 2018,aquarius,"It’s time to get real about habits that need to be changed, Aquarius. The same holds true for negative thought patterns and toxic ties that are holding you back. Over the next few days you will be in a very reflective mood. Work with this energy, release any old baggage and then happily glide into the future.

"
22 august 2018,aquarius,"Dig deep, Aquarius. With subterranean Pluto active in the house of your subconscious mind, you could discover some interesting things about yourself. As a matter of fact, the next four weeks are excellent for delving into your emotions and mental habits. Catharsis is  possible.

"
23 august 2018,aquarius,"Your love life should start to get on a more even keel now that the Sun is in practical Virgo. As a matter of fact, the upcoming weekend is auspicious for deep talks about the future and opening up about your feelings. If you’re saying, “What love life?” know that you’re now in an excellent spot to meet someone. However, it’s critical to be selective. Don’t sell yourself short.

"
24 august 2018,aquarius,"Your intuition should be working overtime, thanks to the Moon and Mars blasting through the house of your subconscious mind. But this doesn’t mean that you should say what you’re picking up. Nor should you take action. Wait until the full moon on Sunday before you do anything.

"
25 august 2018,aquarius,"With the brilliant Sun moving through one of the most emotional parts of your chart, you should be able to recognize things that have been troubling you. There could be an “aha” moment when everything becomes crystal clear. And with wise Saturn in your house of healing, now’s the time to let this stuff go.
 

"
26 august 2018,aquarius,"Ready to cash in? The full moon in Pisces could bring a new job offer, promotion or revenue stream your way. But it’s imperative that you carefully vet any promises made, such as bonuses or commission dollars. If you’re self-employed double check your projections. Take your time before making decisions and don’t let anyone push you into anything that you’re not sure about.

"
27 august 2018,aquarius,"Your imagination is a fertile playground, thanks to a bevy of planets touring the house of your subconscious mind. And it’s going to become a lot more active over the next few weeks. If you’re smart you’ll pay close attention to your dreams and gut hunches, as they can provide important keys.

"
28 august 2018,aquarius,"My way or the highway? People could be in that kind of mood today, and that includes you. Try to be as diplomatic as possible, even if others aren’t. Let them develop a reputation for being pig headed!

"
29 august 2018,aquarius,"Need to gain greater control of a situation? Then the best way to pull that off is by pulling back. Work behind the scenes. Say little. Don’t show all of your cards. And don’t let anyone tell you that this is sneaky; this is cosmos-approved smart strategy.

"
30 august 2018,aquarius,"Trying to talk sense to people probably will go nowhere due to a Moon-Venus opposition. And so will trying to explain the bigger picture or a grand vision. You’re better off keeping your opinions to yourself and let others figure things out on their own.

"
31 august 2018,aquarius,"A solution to a personal problem may appear from out of the blue, and if you’re smart, you’ll run with it. This is especially true of family matters or a situation within a love relationship. You may need to bend a little bit, but the end result will be worth it.

"
1 september 2018,aquarius,"Steer clear of people who try to pull you into schemes or relationships that you know are not right for you. But from your chart it appears that there will be plenty of people around you who can bring you joy, so the moral of the story is to be selective.

"
2 september 2018,aquarius,"You’re an independent soul, but these days you may need people more than you’d care to admit. Let’s face it, you don’t have all the answers. You could learn a lot from others, so let them into your world.

"
3 september 2018,aquarius,"It appears that you need a break from the same-old, same-old. And with Venus in your house of adventure and travel, you should start planning some trips and night out on the town. Signing up for a class is also in the stars—something just for the fun of it!

"
4 september 2018,aquarius,"There is no room for passive aggressive behavior today, Aquarius. Whether it’s coming from you or from someone else, it’s completely unnecessary—-and unwanted. Make sure that you’re not the perp. Once Saturn goes direct on Thursday you’ll be able to handle difficult people much more easily.

"
5 september 2018,aquarius,"Details count, whether you’re trying to finesse a situation at work or make your home more beautiful. They count when you’re trying to let a lover know how much you care about them. Now that verbal mercury is in Virgo, you have the opportunity to pour attention into everything that you do.

"
6 september 2018,aquarius,"You have been going through a period of deep inner healing, Aquarius. Subterranean Pluto an mature Saturn have both been retrograde in one of the most psychological parts of your chart. As a result you may have been releasing a lot of mental junk that you no longer need. The good news is that Saturn goes direct today, and any good habits and thought patterns that you created should stick.

"
7 september 2018,aquarius,"Your prospects are improving on the two fronts that people tend to care about the most: love and money! Shrewd Mercury will help you uncover some wise investments or business deals. Independent Uranus will let you express yourself freely in matters of the heart, or to find someone new. There is a surprise aspect to this, and a long term one too.

"
8 september 2018,aquarius,"People might take desperate measures to get their way. They might also not be upfront about it. And from your chart, it appears that you’re getting tired of taking the high road all the time. You’re nobody’s fool, something that you can start letting people know once Venus changes signs tomorrow.

"
10 september 2018,aquarius,"Ready to do things your way? I thought so. You’ll be happy to know that ambitious Mars has just entered Aquarius, highlighting your needs and desires. Things heat up later this week when it comes to your love life and finances, so get ready to dive in.

"
11 september 2018,aquarius,"People notice that you have a certain “something”, and they’d like to get closer to you because of it! There’s nothing wrong with that either. You can create a deeper bond with a lover, or find a sexy new soulmate. Likewise you could impress muckety mucks who think that you’re the right person for a job. Work, honey.

"
13 september 2018,aquarius,"Finding the right balance between your heart and your head is not going to be easy today. Things could get even more complicated if people are not being direct with you, which is a possibility. Fortunately logical Mercury is in a good position to balance out your emotions. Don’t make any major decisions; wait for the weekend.

"
14 september 2018,aquarius,"You may be sensing an undercurrent today, Aquarius. Even though things seem lively and OK on the outside, your subconscious mind is trying to figure out what’s really going on. But the fact is that your brain maybe coming up with fears and concerns that aren’t based on reality. Try to remain objective.

"
15 september 2018,aquarius,"You will be able to dig deep into reservoirs of strength that you didn’t even realize you had. Behind the scenes you are changing in ways that you haven’t experienced before. That’s what transformation is all about, and over the next two weeks there will be even more changes.

"
16 september 2018,aquarius,"A happy, sexy vibe exists today thanks to abundant Jupiter. It is  possible to have a calm romance that still sizzles and smolders. Singles, it’s time to dump the bad boys and the divas. If you’re already in a relationship, think about what needs to be done to bring more peace and libido into your union.

"
18 september 2018,aquarius,"Don’t fall prey to somebody else’s tantrums or guilt trips, Aquarius. With assertive Mars in your sign, you may be tempted to blast them with both barrels. But you don’t need to fire a cannon to kill a mosquito, as they say. Just tell them calmly to find somebody else to dump on.

"
19 september 2018,aquarius,"A lady has to have some mystery about her, and that goes for you guys as well. Well, you are oozing a certain je ne sais quoi  today! Don’t be surprised if people are chasing you down, interested in getting to know your better. This goes for your professional life as well as your personal one.

"
20 september 2018,aquarius,"There’s no point in hiding your feelings. As a matter of fact, this is one of the best days all month to let people know what you’re thinking. It’s a smart time too, considering that the Sun will be moving on as of Saturday. Once that happens you’ll be too busy having adventures to sit around and vent!

"
21 september 2018,aquarius,"Don’t bite off more than you can chew, Aquarius. Over the next 24 hours both the Sun AND Mercury are heading into the most optimistic part of your chart. You run the risk of burning out. You also don’t want to over promise and under deliver. Patience is the key.

"
22 september 2018,aquarius,"Yee-ha! The Sun is now in the most adventurous part of your chart, joining strategic Mercury. The only problem you’ll have to face is figuring out which juicy idea (or person!) to pursue first. Once you get going , it’s possible that fears or concerns will pop up. Are they something to pay attention to, or are they figments of your (overexcited) imagination?

"
23 september 2018,aquarius,"Franklin Delano Roosevelt famously said, “The only thing we have to fear is fear itself.” And the cosmos has the same message for you today. Irrational concerns and worries seem to be getting your way. Sweep them aside and go for it!

"
24 september 2018,aquarius,"Projects that you’ve been working on may finally get a green light! Tonight’s full moon occurs in the part of your chart that deals with the way you think and express yourself. Networking with other people, brainstorming and promoting are all very strong right now. Just be careful about the people you align with, as there could be some trolls in your midst.

"
25 september 2018,aquarius,"You might be ready to set off on a brand-new adventure, but from your chart it looks like you need to do more homework. That said, you shouldn’t get so stuck in details that you can’t get this idea or plan off the ground. Find a balance. Put one foot in front of the other and start moving.

"
26 september 2018,aquarius,"Your brain is as sharp as a tack these days, so use it to your advantage! With abundant Jupiter active in your house goals and dreams, you may have plenty of ideas. Pick the top three and figure out what to do next with them.

"
27 september 2018,aquarius,"This truly is one of the most inspirational days in 2018 for you. You will be able to move mountains, both in your personal life and your professional one. But don’t forget that you may need the support of other people. No problem! Your magnetism is so high that you’ll have no trouble getting it.

"
28 september 2018,aquarius,"Daddy or mommy issues? Dramas from the past taking over your life? Let ’em go, Aquarius. With healing Jupiter in the most authoritative part of your chart, you should be stepping into your own power, not giving it away!

"
29 september 2018,aquarius,"Sometimes you just need to slow down the world and take good care of your inner self. This weekend is one of those times. A happy Saturn-Moon aspect encourages you to enjoy hobbies, sports and culture. Set aside some quiet time for reading, journaling and reflecting. Recharge your batteries.

"
30 september 2018,aquarius,"If there is a problem that you have been wrestling with, you could find a way out of it today. Creative Neptune is active in your house of systems and rituals. Intelligent Mercury is in a good angle too. Between these two celestial orbs, you should be able to come up with a solution, something that may be so simple and yet so different.

"
1 october 2018,aquarius,"You need to start treating your body and mind like a temple, Aquarius. No one can do this but you. If you’ve been letting your physical or mental health slip, it’s time to get back on track. This Wednesday is an excellent time to start some smart new habits.

"
2 october 2018,aquarius,"They say that knowledge is power. And I would have to agree that that is a true statement. But the smart Aquarius keeps their knowledge to themselves today. A Mercury-Pluto square indicates that people will either be unwilling to listen to your wisdom, or they may steal your ideas and run with them. Neither scenario is a good one, so quietly blend into the background.

"
3 october 2018,aquarius,"Sexy meets practical today with a Moon-Venus meet-up. Your confidence is rising, so don’t be afraid to ask for what you want. No whiny wimps allowed here! Confidence is alluring, and you’ve got it in spades.

"
4 october 2018,aquarius,"Family members and loved ones could act out over the next week, and the “fun” starts today. Rebellious Uranus is in a snit, making people sulky and uncooperative. Make the decision now to not get annoyed. Otherwise, you’re looking at a lot of aggravation.

"
5 october 2018,aquarius,"Career plans could get stalled over the next few weeks now that profit-conscious Venus is retrograde. But that doesn’t mean that you should kick back and relax. On the contrary, reach out to as many people as possible, starting next Tuesday. Things will start to pick up speed around the 31st.

"
6 october 2018,aquarius,"This weekend you might feel like chucking all of your responsibilities and just have a good time. But the cosmos warns that you have to get some  of the grunt work done! Balance leisure time with your errands, so that you’ll free productive and relaxed too.

"
7 october 2018,aquarius,"Humans are just like batteries: they need to be recharged. And from your chart, it looks like your batteries are running a little low. Is it time for some pampering? Yes. But you could also benefit from creating some smart new habits.

"
8 october 2018,aquarius,"The annual new Moon in your house of taking risks and breaking past old boundaries occurs today. But Uranus is in a harsh aspect from your house of comfort and security. Either you, or people around you, may be telling you not to fly to far too fast. With motivator Mars in your sign, however, you are going to go for it.

"
9 october 2018,aquarius,"In a soul sucking job or field? Thinking about becoming an entrepreneur? Then you’re in luck. Yesterday’s new Moon occurred in your house of breaking past old boundaries. And today, shrewd Mercury moves into your career zone. The next three weeks are superb for finding a new gig, changing occupations or going into business for yourself.

"
10 october 2018,aquarius,"People may be hell bent on throwing you off course today, and they might resort to the usual tactics: whining, passive aggressive nonsense, outright anger and hissy fits. With red hot Mars in your sign you run the risk of blowing up. Don’t. This scenario isn’t worth it.

"
11 october 2018,aquarius,"Feeling like you can handle something like a boss? Yeah, I thought so. But you’ll do your best work behind the scenes. No need to be pushy or showy; you’ve got quiet confidence going on.

"
12 october 2018,aquarius,"Your sign is famous for its friendliness, but sometimes you’re better striking off on your own. And now is one of those times. The problem is that you may be at the receiving end of too many opinions from others, and this could lead to mass confusion. Stick to your own inner GPS.

"
13 october 2018,aquarius,"Actions speak louder than words, Aquarius. Pay close attention to the people around you. Do their words match their behavior? If not, you have some decisions to make. The early part of next week is a smart time to do so.

"
14 october 2018,aquarius,"Pay very close attention to your dreams and gut hunches today and for the rest of the week. There are hidden gems of wisdom  there that you will discover. And once you find them, put them to use.

"
15 october 2018,aquarius,"Sometimes life’s goodies seem so out of reach that we’ll never grab on to them. But a happy (and productive) Venus-Mercury conjunction allows you to get so much closer to your heart’s desire, whatever that may be.

"
16 october 2018,aquarius,"Breaking bad habits and replacing them with positive new ones becomes easier with transformational Pluto by your side. The Sun is getting ready to enter the most goal oriented part of your chart; make sure that you’re ready on an internal level to make the most of it.

"
17 october 2018,aquarius,"Woo-hoo! The Moon is in your sign and you just feel like playing. Which is fine, as long as you don’t totally ignore your responsibilities. Other people may try to pull you off track too. Is it worth it? Only you can decide that.

"
18 october 2018,aquarius,"Mars in your sign could make you a teensy  bit too demanding, obnoxious or competitive today. Lay low, Aquarius! Getting in everyone’s face is a sure fire way to piss people off. You can get what you want without running people over.

"
19 october 2018,aquarius,"This is a superb time to dream up new sources of income. But you have to keep your ego out of the way! Creative Neptune is active in your house of earning more cash. Don’t be surprised if you come up with a fabulous idea. It may not be something really sexy, like developing the next Tesla, but it could be a solid source of income in the years ahead.

"
20 october 2018,aquarius,"Feel like treating yourself to a spa day or an expensive dinner out? You have the cosmos’ permission to do so. Dreamy, beautiful Neptune is in your house of the posh life. Feel free to indulge.

"
21 october 2018,aquarius,"Hope you have your short list of goals at the ready. One of the most productive periods in 2018 is just about ready to open up for you. Abundant Jupiter leads the way today, helping you figure out your next move.

"
22 october 2018,aquarius,"You’re about to enter one of the most motivational parts of the year, a time when you can move mountains. But which mountains do you have in mind? With metamorphic Pluto in the picture, your ideas could be changing dramatically.

"
23 october 2018,aquarius,"You need to start looking out for your own best interests and now is the time to do so! The mighty Sun is in the most ambitious part of your chart, highlighting your plans. But don’t push so hard that you neglect your family or your own personal time.

"
24 october 2018,aquarius,"What”s more important to you: making money or having peace of mind? Your career, or your family and personal time?

"
25 october 2018,aquarius,"A family member or friend may be in need of some comfort and advice, and today is a wonderful time to help them. You can be a quiet source of wisdom, someone who can put them on a new path of transformation.

"
26 october 2018,aquarius,"Today you can dazzle higher ups without much trouble on your part….so get ready to make a good impression! Seriously, dress and act the part of a winner. Polish up your resume, portfolio or presentation. Then start reaching out to movers and shakers who can help you reach your goals.

"
27 october 2018,aquarius,"Seize the moment, seize the day. An opportunity could arise that could be a game changer. But you have to have your eyes open to recognize it. There’s nothing wrong with doing things that benefit you.

"
28 october 2018,aquarius,"You’re in a highly motivated mood these days, thanks to planets in your house of ambition and success. But that doesn’t mean that everything should be work, work, work. Find a way to add a little fun and creativity to your life, stat!

"
29 october 2018,aquarius,"The past doesn’t matter. What happened before is done and gone. Brilliant Mercury and abundant Jupiter meet up in the heavens today, setting the stage for you creating a new phase in your life. Toss out old goals and values that no longer serve you. And when Mercury changes signs on Wednesday, you could be meeting a lot of new people.

"
30 october 2018,aquarius,"Don’t be too hard on yourself if you feel as though it’s hard to stick with good habits these days! The Moon is in a funky spot, encouraging you to kick back and ignore the “rules”. That’s OK as long as you don’t let this become a regular routine!

"
31 october 2018,aquarius,"Over the next two weeks you may end up leaning on your friends more than you might expect. But hey—what are friends for? From your chart it appears that you’re on the verge of taking some interesting risks. Run them past your BFFs  before you make your decisions.

"
1 november 2018,aquarius,"Everything has a price in life. Are you willing to pay it? That’s the question the cosmos has for you today. Some things are definitely worth it. Some things are not. It’s up to you to figure out which way to go.

"
2 november 2018,aquarius,"Trusting your instincts could be difficult this weekend due to a Moon-Neptune opposition. Fortunately this aspect is short-lived. Once next Tuesday rolls around, you’ll be back in the driver’s seat again.

"
3 november 2018,aquarius,"Don’t underestimate the power of following simple routines. They can provide us with a sense of comfort and security. If your life has been too chaotic lately, make a commitment to pare things back to the essentials.

"
4 november 2018,aquarius,"You have the ability to network and dazzle people with amazing ideas this week, starting today. So don’t hold back. Reach out to people who have the same values and zest for life that you do.

"
5 november 2018,aquarius,"You are in one heck of a take charge mood these days. Nothing wrong with that! Gain control over your finances, your health, your weight, your love life. The same holds true for your career and your relationships. Tomorrow’s new Moon sets up a six month period in which you can make enormous headway.

"
6 november 2018,aquarius,"Think before you speak! Mercury isn’t retrograde in your house of communication, but Uranus sure is. Do a lot of thinking before you launch plans too. Run things past other people and seek the advice of a wise mentor.

"
7 november 2018,aquarius,"A sparkling new moon in your house of career and other big goals occurs today in the heavens. Between now and May, you can really crush it! Obviously you’ll have to put in some effort, but you’ll be able to achieve a lot. There are two keys to this: you will need the help of other people. And it’s essential to keep things confidential.

"
8 november 2018,aquarius,"Put on your game face! Vivacious Jupiter is now in your house of networking, a place it will remain until December 2019. Over the next year it will be your connections that help you the most. Get ready to make new friends, find a new lover and  join teams of people who share your viewpoint.

"
9 november 2018,aquarius,"Think carefully before you make your next move, Aquarius. You’re in an excellent position to take some giant leaps forward. The only problem is that aggressive Mars is in your sign, possibly making you a little bit too anxious. This weekend is an excellent time to think things through.

"
10 november 2018,aquarius,"Don’t make promises that you can’t keep, Aquarius. People are going to hold you to what you say. Slow down and make sure that you have everything under control before you speak out.

"
11 november 2018,aquarius,"You’ll be able to do your best work behind closed doors, Aquarius. Transformational Pluto is active in one of the most secretive parts of your chart. This energy carries into Monday, so take advantage of it. Not everyone needs to know what you’re up to!

"
12 november 2018,aquarius,"Your sign is famous for its generosity. And with powerful Pluto moving through the most sensitive part of your chart, you will feel empathetic to people in need. Lend them a helping hand. It will come back to you….. even if that’s not your goal.

"
13 november 2018,aquarius,"Self doubts starts to disappear thanks to the Moon gliding through your sign. Reach out to people this week, the kind of people who support you. Make a commitment to avoid people who bring you down. You don’t need them!

"
14 november 2018,aquarius,"Some surprising news could come your way, something that’ll put a smile on your face. With Mars in your sign, you’re open to new ideas and challenges. You don’t have to wait for New Year’s Eve to get started either.

"
15 november 2018,aquarius,"You need to be careful with your finances, Aquarius. Aggressive Mars is now in your house of income and savings, which could make you spend way too much. This is especially important with the holidays coming. Also, if you spend to keep up with your friends, you can go in way too deep.

"
16 november 2018,aquarius,"Who’s got your back, Aquarius? That may be the number one question on your mind over the next few weeks. Mercury is now retrograde in your house of networking. Choose your friends, lovers and colleagues wisely.

"
17 november 2018,aquarius,"Adventure is calling your name! And even if you can’t go off on a trip around the world, you can still try to live a lot more colorfully. The weekend is here. What can you do over the next 48 hours to expand your world view and experiences?

"
18 november 2018,aquarius,"Your power of persuasion is high, thanks to the moon entering your house of communication. But choose your words carefully. Likewise, make sure that the people you surround yourself with are of the highest caliber. If you’re going to put yourself out there, the people around you need to be receptive.

"
19 november 2018,aquarius,"You need to stick to your guns, Aquarius. Other people maybe hellbent on getting you to do things their way. But “group think” is just not your thing. It’s one thing to cooperate with others; it’s another to sell your soul.

"
20 november 2018,aquarius,"Don’t tread on people’s sensitive feelings today, Aquarius. With erratic Uranus in your house of communication, you might accidentally say something that could offend. Your heart might be in the right place but your words could miss the mark.

"
21 november 2018,aquarius,"You may have to set some boundaries with family members or friends. But it should be easier than usual, thanks to a Moon-Saturn aspect. Your life is about to become a lot more social over the next few weeks. You should be enjoying this time without feeling guilty about it.

"
22 november 2018,aquarius,"Big doin’s are coming your way, especially when it comes to your closest connections! First, the Sun enter Sagittarius, your eleventh house of friends and networking. Over the next four weeks you could meet a lot of new people. And there is also a full moon and you’re house of romance, which could bring an amorous situation to a happy close.

"
23 november 2018,aquarius,"Keep your friends and loved ones in the loop……sort of! They don’t need to know everything that you’re doing. Too many chefs spoil the sauce, as they say.

"
24 november 2018,aquarius,"You know what they say: “Money talks and bullsh** talks.” If you have felt that your financial situation has been murky, it could be because foggy Neptune was retrograde in your financial sector. It starts to move forward today, but you could still deal with some confusion early next week. Take things slow.

"
25 november 2018,aquarius,"The planets are in a very friendly place, encouraging you to socialize your little heart out. But that doesn’t mean that you should share your plans with everyone on the planet. Some things need to be kept private.

"
26 november 2018,aquarius,"The next year could be one of the most social years you’ve ever had! That’s because the Sun and lucky Jupiter meet up in your house of friends and networking, a fabulous aspect. Your inner circle will expand. Movers and shakers will enter into your life. It’s going to be a good time, so get ready to share it.

"
27 november 2018,aquarius,"Excellent day for making progress with your career and income trajectory. Serious Saturn is active in the most confidential part of your chart, though, so don’t go loud and proud with this. You can do your best work behind closed doors.

"
29 november 2018,aquarius,"Your head and your heart are both in alignment today. So if you need to speak up about something, do it. To your surprise you may discover that the words flow easily…..and they hit the mark.

"
30 november 2018,aquarius,"Someone could say or do something today that will throw you off a bit. Chances are it will be petty nonsense, and as long as you realize that you’ll be fine. You’re in a pretty expansive place these days; don’t get caught up in other peoples’ dramas.

"
1 december 2018,aquarius,"Sometimes you hear people say that when they stopped doing so much, that they actually achieved more. That’s the kind of vibe you’ve got going on in the week ahead. Mercury is retrograding through your career and big goals sector, making you question whether you’re spending time on the right kinds of plans. It looks like you should cut back on some activities or ideas and get laser focused on just a few,

"
2 december 2018,aquarius,"There is a lot of activity in the part of your chart that deals with career and ambition. The problem is that you may be surrounded by people who are too interested in giving their opinions. Yes, it’s wise to seek advice. But in the end you have to make your own decisions.

"
3 december 2018,aquarius,"“Everybody’s talking at me, I can’t hear word they’re saying”. Those words are from an old Harry Nilsson song, and they sure do apply to you this week. You may be surrounded by opinionated people, all of whom want to give you advice or spout their opinion. But stay on track and listen only to your inner voice.

"
5 december 2018,aquarius,"The holidays are coming and people are in a partying mood. From your chart it looks like people may be trying to pull you into their adventures. But is this wise? Make sure that you also take care of business while you’re running around having fun.

"
6 december 2018,aquarius,"Got #goals? Then get moving. Mercury has finally gone direct in your house of ambition. Frustrations and roadblocks slip away. Considering that tomorrow’s new moon is in your house of networking, you should be thinking about who can help you on your journey.

"
7 december 2018,aquarius,"Your dreams can take flight with a new moon in Sagittarius! But a good dose of practicality is needed. Once Mercury changes signs next Wednesday, you’ll be able to strategize like a five-star general.

"
8 december 2018,aquarius,"Your mind could be changing about major plans, but hey, that’s part of life! So don’t feel as though you have to play a certain role or work in a particular profession. Some exciting new options could come your way soon. Be open to them.

"
9 december 2018,aquarius,"Is it time for a career change? If you feel stuck, then I’d say that the answer is yes! Fortunately a fabulous Mercury aspect will help release any negative mental programming that may be keeping you at said crummy job.

"
10 december 2018,aquarius,"Do you believe that you create your own reality? You don’t have to be a victim, you know. Cosmic activity in the most authoritative part of your chart is encouraging you to seize the reins. Don’t wait for fate to dump goodies in your lap.

"
11 december 2018,aquarius,"Today you might surprise yourself by blurting something out! But this doesn’t seem to be a problem. Sometimes ya just gotta let things out. You’ll be able to do that today without anger or confusion.

"
12 december 2018,aquarius,"A new year is arriving: what is important to you, and what isn’t? Now that Mercury is in your house of values, you should be focused on what really counts. While you’re at it, ask yourself if people close to you share these values too.

"
13 december 2018,aquarius,"It’s one thing to help a friend or colleague and another to overdo it. People need to know that they’re responsible for their own work and problems. Help but don’t enable.

"
14 december 2018,aquarius,"Who wants to follow the crowd? Not you, not today. You’re in a mindset where you want to stick with what makes you  comfortable. Forget about what others want and do your own thing.

"
15 december 2018,aquarius,"Is one of your 2019 resolutions to make (and save) more money? If that’s the case, then perhaps you should do some deep thinking this weekend about why you may not have enough of it right now. The past is gone. You’re not stuck earning a lousy income. Consider how you can change this.

"
16 december 2018,aquarius,"You can do some of your best work behind closed doors today. As a matter of fact, the entire week is excellent for quiet research, inquiries and talks. You’re entering into a period of great personal power. Own it. Appreciate it.

"
17 december 2018,aquarius,"Anyone who has been underestimating you is a fool, Aquarius! You’re getting into fighting shape behind the scenes, and by this I mean mentally and emotionally. Keep ’em in the dark. Eventually they’ll figure things out, and you’ll enjoy the look of shock on their faces.

"
18 december 2018,aquarius,"Brilliant minds think alike! Spend some time today with people who think like you. Better yet, hang out with those who have ideas that force you to stretch the boundaries of your own mind. Yes, you can  become a visionary.

"
19 december 2018,aquarius,"There are only so many hours in a day, and it appears that you’re trying to take advantage of every blessed one. Which means that you may be on the verge of burning out. You have until Friday to hustle, because after that its time for some much needed R and R.

"
20 december 2018,aquarius,"People are going to have a hard time keeping up with you, Aquarius! You’re on fire and everyone knows it. Like a flame, people will gather around you like moths. It ain’t easy being popular, but someone’s gotta do it.

"
21 december 2018,aquarius,"The planets are suggesting that you slow down the pace of life a little, not easy to do. People want to hang out with you and work is calling. But now that the Sun is in Capricorn, it’s time to rest and recharge your batteries. Until it’s YOUR birthday season, that is.

"
22 december 2018,aquarius,"Try to wrap up everything that needs to be finished for 2018. The full moon tonight occurs in your house of efficiency, encouraging you to clear off your desk and cross items off the old to-do list. The next few weeks are perfect for some much-needed rest and relaxation. Start pampering yourself as soon as you can.

"
23 december 2018,aquarius,"Let everyone else run around in hysterics. You’ll manage to stay cool, calm and collected regardless as to what is going on. Sometimes having that 30,000 foot view is a great advantage!

"
24 december 2018,aquarius,"People may not be able to agree on things. And it’s possible that they want to change their roles in a relationship or group effort. Let this go until Friday, when there are better aspects for making things work. Besides, you’ll be in control by then!

"
25 december 2018,aquarius,"Merry Christmas, Aquarius! The moon is in your opposite sign, Leo, which is your house of relationships. As a result, all close relationships are featured today. Neptune is inspiring you to have serious conversations about the future. To get the best results, switch up your approach.

"
26 december 2018,aquarius,"Someone whom you haven’t heard from in a long time may reach out to you today. Or maybe you’re thinking about people from your past. Either way, a happy Uranus aspect is just the ticket for reconnecting with old friends. It’s also a great time for opening up the lines of communication with a lover.

"
27 december 2018,aquarius,"With stubborn Mars in your house of ritual and routine, people may think that you are very set in your ways. Perhaps you are! Who cares? It’s people like you who know how to get things done.

"
28 december 2018,aquarius,"You could be lost in thought today, but this is not a bad thing. Actually it’s advisable. Subterranean Pluto is active in the house of your subconscious mind, forcing you to slow down and reflect. It’s a good time to think about what you’d like to manifest in the year ahead.

"
