Date,Sign,Text
10 april 2019,pisces,"Career matters may start to slow down now that gas giant Jupiter is retrograde. But this isn’t anything to get upset about: over the next few months even better possibilities could come your way. That is, if your mind is open to them.

"
11 april 2019,pisces,"You are at your sexiest, most romantic best! The two most gorgeous planets in the solar system, Venus and Neptune, meet up in Pisces. So don’t be surprised if jaws are dropping when you walk by. Somebody’s gotta look smoking hot, and it might as well be you.

"
12 april 2019,pisces,"No matter how logical or diplomatic you may be, people may just be difficult, even critical. You can let this bother you, or you can let it go. It’s just a tempest in a teapot so don’t let it ruin your day.

"
13 april 2019,pisces,"We all have values and standards that are important to us. Some people have high standards, others don’t. Some folks create their own rules and others are easily swayed by their friends, lover or family. What’s important right now is that you create your own rules and live by them. What’s right for you may not be for other people.

"
14 april 2019,pisces,"One of the best things that you could do with your life is to find some new friends, people who share your values and dreams. Hey, if your existing tribe gets you, no problem. But from your chart it appears that you could benefit by surrounding yourself with some visionaries.

"
15 april 2019,pisces,"Stick to the facts today and you’ll do fine. Rely only on optimism and shaky dreams instead, and you’ll screw up. This is a message that’s going to carry forward into the next few weeks, by the way, so get used to it.

"
16 april 2019,pisces,"Touchy! It may be unusually easy for others to push your buttons due to a Moon-Neptune opposition. Unless you want to give them the satisfaction of knowing they were able to irk you, don’t go there. Take a deep breath and count to ten.

"
17 april 2019,pisces,"Money talks, and it’s practically yelling at you right now. Shrewd little Mercury enters your house of income and savings today, to be followed by profitable Venus on Saturday. Pay attention, because over the next few weeks you can really develop a stronger financial base.

"
18 april 2019,pisces,"The most important opinion of yourself is your own, Pisces. Remember that today, as a tense lunar aspect could make you susceptible to the criticism of others. The good news is that you’re about to enter a far more social time when you’ll be in the company of people who will appreciate you.

"
19 april 2019,pisces,"Let it out! This is no time to hold in your feelings. With a full moon taking place in the most emotional part of your chart, it’s the right time to vent. Over the next four weeks you’re going to be quite verbal. People better get used to it.

"
20 april 2019,pisces,"Money talks, Pisces! Profits planet Venus just entered your income sector, and the Sun just zipped into your house of self promotion. The next four weeks are truly the best time in 2019 for letting the world know how talented you are. This could be via social media, your resume, a buzz reel, the lecture circuit or just having cocktails with people who count.

"
21 april 2019,pisces,"People tend not to like the word “discipline” because it conjures up thoughts of hard work, gritted teeth and giving up the juicier things in life. But discipline and better routines can set you free, something that the cosmos reminds you about today. Create some better habits and stick with them.

"
22 april 2019,pisces,"Think before you speak, text or e-mail! Erratic Uranus could prompt you to say something that you shouldn’t. You could also be privy to a scoop today. Things around you are changing rapidly and you need to stay on your toes.

"
23 april 2019,pisces,"Give your career everything you’ve got today. Lucky Jupiter has your back, so if you’re willing to make some effort, it could come back to you in spades. Just be very selective about who you choose to work with and confide in. Right now having a small, tight group of trusted confidantes is the best way to go.

"
24 april 2019,pisces,"Who’s got your back? That’s the question asked by Pluto as it begins to retrograde in your house of friends and colleagues. Don’t feel guilty about becoming very selective about whom you let into your life, Pisces.

"
25 april 2019,pisces,"You need true friends, the kind who will be by your side for years. If you’re already in that situation, bravo! You will make some new friends who will add even more to your life. Over the next three months you should be open to meeting people: join a volunteer group, attend business meet ups, get involved in a softball team, start a book club. It’s all good.

"
27 april 2019,pisces,"Anyone who crosses your path today is going to regret it! A Mars-Neptune square will see to it that you will defend your happiness, reputation or boundaries. This is no time to roll over and do what others want.

"
28 april 2019,pisces,"“When is it going to be my  turn?” That thought could be on your mind. It may seem that everyone else has all of the goodies and you are sitting there with the short end of the stick. Don’t worry…this is going to change around mid-May when Mars enters Cancer.

"
29 april 2019,pisces,"Your personal values may get overhauled in the months ahead. That’s because Saturn begins to retrograde today in the house that governs your most cherished dreams and what’s important to you. If you’ve been comparing yourself to other people, or letting them dictate how to run your life, it’s time for a 180 degree switcheroo.

"
30 april 2019,pisces,"Some major decisions could be ahead of you, and with Neptune squaring Mars, your judgment could be off. Your values are changing too, thanks to Pluto and Saturn both going retrograde. Wait for the new moon on Friday before you make up your mind about anything.

"
1 may 2019,pisces,"Home and family matters need to be taken care of before May 15th. A terrific Mercury-Mars aspect enables you to deal with relatives, landlords and roommates. If you’re looking for a new place to live, it’s a smart time to hunt.

"
2 may 2019,pisces,"Teamwork could grind to a halt as people refuse to do their work or acknowledge their roles. You have verbal Mercury in a calm, cool place, but others may be too busy with their own head trips to get along. By tomorrow the modo changes, though, and you’ll be in charge.

"
3 may 2019,pisces,"Super day for locking in some kind of a deal or promise that will put a smile on your lips: a new job, perhaps, or an engagement. Even if you’re not looking for these things, it’s an auspicious time for going after your heart’s desire.

"
4 may 2019,pisces,"Let it all out! The new moon in your house of self expression allows you to say what’s on your mind. The next few months are well aspected for absorbing information, talking things over with others and showcasing your talent. Taking short trips out of town is also on the cosmos’s agenda.

"
5 may 2019,pisces,"You could be in a critical mood, so be careful how you word things. The opposite could be true as well: people are snippy and in your face. It’s important not to make enemies right now, so be diplomatic and let some things slide.

"
6 may 2019,pisces,"Can we talk? Verbal Mercury is now in your house of communicating. This sector also governs the way you think and express yourself through writing and the arts. You are in an awesome position to dazzle others with your ideas and eloquence. Team up with other people who share your views.

"
7 may 2019,pisces,"People may fail to meet your expectations today, Pisces. You’re going to have to ask yourself this question: are your standards set too high? If that’s the case, then you’re setting yourself up for disappointment on a regular basis. But if not, then you have the right to be annoyed!

"
8 may 2019,pisces,"Go loud and proud, Libra! A vivacious Mercury-Uranus aspect tells you to shout it from the mountaintops, whatever “it” means to you. A video could go viral. Your resume could land on the right person’s desk. The person you’re dying to date says “yes”. You decide to run for political office. Yup, there’s no holding you back!

"
9 may 2019,pisces,"Luck is on your side when it comes to finding a new job or scoring a raise. This is also a smart time to beef up your revenues if you’re self-employed. Even in romance, you can create more stability within a relationship. A Jupiter-Venus trine enables you to create a lot more stability in your life.

"
10 may 2019,pisces,"The majority rules today, Pisces. Like it or not you’re going to have to go with what others want. But don’t sweat it; this is a short lived aspect. Tomorrow the tide turns in your favor and you can provide your input, with the expectation that people will be paying attention.

"
11 may 2019,pisces,"Solidify your relationships with people who count, Pisces. This could be friends, a lover, a group at the office or a team you spend time with outside of work. It’s also an auspicious time for aligning yourself with movers and shakers, the kind of folks who can take you to a better life. If you can’t find them in real life, go online and listen to podcasts.

"
12 may 2019,pisces,"Just how motivated are you to look good and feel vibrant, Pisces? With the Moon in your house of health and fitness, you might be looking at yourself in the mirror and saying, “Uh, this has to change.” With so much planetary activity in your house of friends this is a smart time to find an exercise buddy, someone who will sweat along with you.

"
13 may 2019,pisces,"Are you associating with the right kind of people? Make an effort to meet people who are going somewhere. They’re having fun, traveling, thinking outside of the box and they’re willing to take chances. You need to do the same. There’s no need to dump the existing tribe, unless your values have become completely different from their’s.

"
14 may 2019,pisces,"If you need to have a discussion with a parent, an ex, or a lover try to do so today. This is especially true if there is a living arrangement that needs to be finalized, or an argument that should be cleared up. Helpful Venus and strong willed Mars are in a good place to help you, but tomorrow they move on. Carpe diem.

"
15 may 2019,pisces,"Life gets a lot livelier (and friskier!) thanks to the two cosmic lovers moving to new places in the heavens. Amorous Venus sashays into your third house of flirting and socializing, while lusty Mars swaggers into the house of romance. Pisces, you are in one hell of a position to have a good time! It’s worth noting that the sector Venus is in happens to govern your local neighborhood, so singles…stop looking online and work the neighborhood instead.

"
16 may 2019,pisces,"It takes teamwork to make the dream work, and you may be the person who keeps the team in line. A Mercury-Saturn aspect indicates that people need to be reminded about what their roles and responsibilities are. With mature Saturn in your communicating sector, you may be the only grown-up in the group!

"
17 may 2019,pisces,"Your self talk is a big predictor of how happy and successful you’ll be, today and in the future. So if you are constantly telling yourself that you’re worthless and you can’t do something, you’re looking at nothing but misery. A productive Mercury-Jupiter aspect helps you change the way you look at life and the manner in which you treat yourself.

"
18 may 2019,pisces,"It’s time to get out of your comfort zone. Whether you’re ready or not, the cosmos is going to give you a swift kick in the butt to get you going: the full moon in Scorpio. You need to meet new people and be exposed to philosophies that are radically different from the same old views of the past. FYI: there could also be a surprising, interesting scoop that comes your way.

"
19 may 2019,pisces,"Circumstances or people in your world could be pushing you past your comfort zone, and it could be draining. But that goes with the territory, my friend. As Taoist master Deng Ming Dao says, “All growth comes with a shock.” You’re strong and resilient, and you can do this.

"
20 may 2019,pisces,"A nagging little voice in your head may be telling you that you shouldn’t try something. Or that you’ll never be able to pull it off. Old negative programming from childhood may be the culprit here. The good news is that the Sun enters your house of domestic matters tomorrow, which will enable you to come to grips with this erroneous thinking!

"
21 may 2019,pisces,"They say that no one can drive you crazy faster than family, and I think there there is some truth in that statement! So if your family members have been working your nerves, you’ll be happy to know that the authoritative Sun rolls into your house of domestic matters today. So does logical, verbal Mercury. It’s time to set things straight in the most diplomatic manner possible.

"
22 may 2019,pisces,"An interesting scoop could come your way, thanks to unpredictable Uranus acting up in your communication sector! Or a lover could surprise you with a spontaneous night out on the town. Singles, you could meet someone under unusual  circumstances. Yep, it’s that kind of a day. Do I hear any complaining?

"
23 may 2019,pisces,"There could be a big divide between what you want and what others want, Pisces. Remember that everyone has different values and dreams. If you try to force your vision on others it could backfire. Patience.

"
24 may 2019,pisces,"It may seem as though the forces around you are strong and can’t be vanquished. That may be true: today. But by tomorrow the cosmic winds will have shifted and things will move in your favor. Better yet, you’ll feel stronger and in control.

"
25 may 2019,pisces,"You can try to rule by force, which is what most people do. Or you can subtly gain control of situations by quietly receding into the background and working hard behind the scenes. The cosmos recommends the latter. Stealth has its rewards!

"
26 may 2019,pisces,"You’re starting to realize that you don’t have to get upset over every tiny little thing that happens. Peace of mind is becoming a lot more important to you. You know what they say: don’t sweat the small stuff. If you make this your mantra, you will be in a much better head space.

"
27 may 2019,pisces,"A lot of internet and publishing gurus hype the idea of getting in touch with your authentic self. But there really may be something to it! If you feel as though you’re not living in an authentic manner, a wonderful lunar aspect will help you dig deep and find out who you really are.

"
28 may 2019,pisces,"People may act like they know what they’re talking about… but do they? Don’t assume just because someone appears to be an authority figure that they know what’s going on. With the moon in your sign, your intuition is running high. Pay attention to it. Your own inner wisdom may be the smartest voice out there.

"
29 may 2019,pisces,"Someone may try to give you advice and if you’re wise you will listen. But your ruler, Neptune, is acting a bit cranky and doesn’t want to take orders from anyone else. Hey, you don’t have to make a decision right now. Just hear out what the other person has to say and let it sink in.

"
30 may 2019,pisces,"Someone may try to show you who’s boss. Or they may think that they know more than you. Hah! As if. But don’t rub their noses in the fact that you’re the one with the smarts. Let them fall flat on their faces and figure it out later. It’s called karma, my friend.

"
31 may 2019,pisces,"You simply can’t go wrong this weekend with a Neptune-Venus trine. You’ll be at your charismatic best, and with Venus in your house of socializing, it’s in the best interest of the public for you to be out there! Have fun.

"
1 june 2019,pisces,"With charismatic Venus in your house of communicating, you’ve got the gift of gab….so work it! Let people know what’s in your heart and mind. They need to know where you’re coming from. Sometimes all you have to do is put an idea out there, and people will flock to you.

"
2 june 2019,pisces,"You need to start networking, Pisces. Find people who share your interests. Start surrounding yourself with others who are going places, who know how to live life to the fullest. Join a master mind group. Make new friends. It’s time to branch out.

"
3 june 2019,pisces,"If you give all your power to other people, you will never be at peace. That’s the message behind today’s new Moon in Gemini. This happens to be the house that governs your home and family, but it also deals with inner contentment. Start weeding out people who want to control you. You’re an adult and you don’t have to act like dog responding to its master.

"
4 june 2019,pisces,"Yes. Mercury is in your house of romance, fun and creativity. Over the next three weeks you can explore a side of yourself that has been pushed aside by stress and work demands. Some interesting and unexpected things could come your way over the next few days, so keep an open mind and be ready to take advantage of them!

"
5 june 2019,pisces,"No one knows how to work your nerves like family, and they could be loaded for bear today. Arguments could erupt as old resentment comes to the fore. Avoid this if at all possible. Thursday and Friday have much better energy, and matters could actually get resolved.

"
6 june 2019,pisces,"If you want to get someone’s attention, a gentle touch will do. There’s no need to be flashy or loud. You have a lot going for you; just let it shine naturally.

"
7 june 2019,pisces,"Spontaneity rules as unpredictable Uranus is in the mood for fun, flirting, shopping and dining out. Don’t you think it’s time to treat yourself? Hell yeah!

"
11 june 2019,pisces,"There are only 24 hours in a day, and so much you can do. If your job, errands and commitments are cutting into your personal time, you may need to reduce the hours you’re spending there. The full moon on the 17th ought to help you cut back on career demands at the very least.

"
12 june 2019,pisces,"Some nice things will be coming your way, and you deserve to enjoy them. Quit thinking that love and fun and money and happiness are things that only other people can experience. It’s your turn now, Pisces.

"
13 june 2019,pisces,"A battle may be brewing over your private life and what should go public. Don’t be afraid to let people know that there are limits to what you intend to expose. After all, you are entitled to your own secluded world.

"
14 june 2019,pisces,"A lusty, lively Mars-Neptune trine urges you to have as much fun as possible this weekend. But choose your companions well. Anyone who is a downer need not be around!

"
15 june 2019,pisces,"Which would you prefer: to live in the past, the present or the future? If you’re happy with the present, so be it. But if not, then focus on what lies ahead. As for dwelling in the past? Who needs it?

"
16 june 2019,pisces,"You need some time for just enjoying life, without a lot of drama coming from friends or a lover. So choose your company wisely this week, as tense aspects on Wednesday could stir up heavens know what. If this means going it alone, so be it.

"
17 june 2019,pisces,"Ready for kudos? A raise and a promotion? A new gig? It could happen soon, thanks to the full moon in your career zone. Actually, all of your big plans are spotlighted by this lunation, so expect some happy news. Just be clear as to where you’re heading next, as Neptune, your ruler, is in a funky spot.

"
18 june 2019,pisces,"Meeting new people is well aspected under today’s planetary skies, so be open minded! From your chart it appears that some of the people in your world are too rigid. No problem: some flexible movers and shakers are on the horizon.

"
19 june 2019,pisces,"Differences of opinion could arise under today’s cloudy cosmic skies. You might also realize that your values don’t match those of other people, including loved ones. You’ll have the opportunity to work this out, though, once the Sun changes signs on Friday.

"
20 june 2019,pisces,"Open mouth, insert foot? You could really say (or text) the wrong thing today, thanks to unreliable Uranus acting up in your communicating sector. Think twice, my friend. Neptune starts to retrograde tomorrow in Pisces, and you’ll become quite reflective.

"
21 june 2019,pisces,"Your ruler, Neptune, starts to retrograde in Pisces today. Questioning who you are and where you’re heading in life could be the end result. Hey, this is a good thing—everyone needs to do this, otherwise they’ll be stuck in a rut. Coincidentally the Sun enters your house of romance, so you may be pensive about your love life first.

"
22 june 2019,pisces,"The Sun just entered your house of romance and creativity…so what are you waiting for? You need to shake up this part of your life for the better. Even if you don’t lift a finger to do so, the solar eclipse on July 3rd will grab you by the shirt collar and drag you into a more colorful place. No point in waiting for that to happen—take some baby steps today.

"
23 june 2019,pisces,"From your chart it appears that you need some down time for yourself and loved ones. Don’t get caught up in late hours at the office or bringing work home. If you are too driven to achieve goals, you may end up alienating the people you care about the most. Maintain the proper balance!

"
24 june 2019,pisces,"You tend to be the sensitive sort and this is admirable. But sometimes ya just gotta deal with things head on with no emotion involved. Today is one of those times, so man or woman up and get to it!

"
25 june 2019,pisces,"With Neptune retrograde in your sign, you may feel a bit discombobulated. More structure is needed in your life and today brings a lunar aspect that will help you create it. This may mean getting rid of old habits and beliefs, bus so be it!

"
26 june 2019,pisces,"The Sun is in your house of wining, dining and frivolity, but Mercury says “Uh, you need to get some stuff done.” The messenger planet just entered your house of efficiency, so just suck it up and get things done already. If you don’t do so before July 7th–when Mercury goes retrograde–you’ll regret slacking off!

"
28 june 2019,pisces,"Friendship counts for a lot so be there for someone if they need it. Likewise, you should feel free to reach out to a friend or colleague if there is something on your mind.

"
29 june 2019,pisces,"Take it easy on yourself, Pisces. With Mercury in your house of efficiency you are probably motivated to get as much done as possible. But you run the risk of burning out, so take a break if you need one. Tomorrow will arrive and your to-do list will still be there.

"
30 june 2019,pisces,"Sometimes we set goals or have opinions and then fiercely stick to them….even if they’re no longer right for us. A Moon-Jupiter opposition could make you feel uncomfortable as you realize that something needs to change. Pay attention!

"
1 july 2019,pisces,"The pace of life picks up now that Mars is in the most efficient part of your chart. You’re going to want to get things done so that you can relax and enjoy life more. Discipline has its rewards!

"
2 july 2019,pisces,"People might be way too opinionated, butting into your business…even if they mean well! Cosmic energy this week could make you wary of letting others know too much about what is going on in your life. No big deal: you’re under no obligation to let them know everything.

"
3 july 2019,pisces,"Yeah, baby! A whopping solar eclipse takes place in your house of having fun and enjoying the sweeter things in life…like romance, shopping, dining, luxury, and socializing. It’s a tough job but somebody’s gotta do it. Might as well be a Pisces! But when you choose people to spend time with, make sure that they’re not simply looking out for themselves. You need generous, fun people who have your back.

"
4 july 2019,pisces,"Does it seem as though everyone wants a piece of you? Friends and family may be vying for your time and attention, Pisces. There’s nothing wrong with that unless they start getting cranky about it. Remember to pay attention to the people who you really want in your life over the long term.

"
5 july 2019,pisces,"You could feel the urge to get organized this weekend as the moon is in the most efficient part of your chart. So go ahead, dive in….to the basement, garage, closet, e-mail account, whatever. Face the scary goblins that lurk underneath the piles o’ stuff and vanquish them.

"
6 july 2019,pisces,"The Moon glides into your house of serious relationships, and the mood is light and carefree. You may feel like talking about deep issues but this weekend is geared more for flirting and play time. The big issues can wait a few days.

"
7 july 2019,pisces,"Cooperation counts, and you’ll be paying close attention to the people you can count on….and those you can’t. Mercury is now retrograde in your house of teamwork and getting things done. Don’t cut someone slack if they don’t deserve it. And make sure that you’re pulling your own weight, both at the office and in your personal life.

"
8 july 2019,pisces,"It may be a Monday but it’s a fabulous time for being spontaneous, creative and flirty! (Hmmmm…..should you call in sick? Not a bad idea.) A spunky Venus-Uranus aspect brings sizzle to shopping, romancing and dining out. Go out there and have some fun.

"
9 july 2019,pisces,"You don’t need friends or colleagues who bring extra drama into your life, something that is becoming apparent. So consider who you’re hanging out with and why. If a relationship is too lopsided or troublesome, it may be time to move on.

"
10 july 2019,pisces,"Your ability to let go and enjoy life increases due to an inspirational Neptune aspect. What’s the point in holding grudges and rehashing crummy memories? Learn how to live for the moment. Carpe diem–seize the day!

"
11 july 2019,pisces,"Someone could have a meltdown today as unpredictable Uranus squares volatile Mars. Hopefully it won’t be you. But you could be at the receiving end of this, and pushing back won’t help things–it will only make them worse. When the Moon enters the most authoritative part of your chart tomorrow, you’ll be able to calmly get the situation under control.

"
12 july 2019,pisces,"Flying by the seat of your pants just isn’t going to cut it this weekend, so slow down and take your time. Thinks about what absolutely has  to get done. Take care of that first and then go off and enjoy yourself!

"
13 july 2019,pisces,"Right now you’ve got such good cosmic mojo going on that a lot of things will start going your way. Which will make people say, “Oh, you’re just lucky.”  The hell you are. You’ve put a lot of effort into reaching this place. It’s just that you make it look so darn easy!

"
14 july 2019,pisces,"People may be working your nerves, especially close connections. You can blame it on a lot of things; the upcoming lunar eclipse in your house of friends and acquaintances. Or today’s stinky Sun-Pluto opposition. Everyone has an opinion and people are being petty on top of it. You can choose to join the fray or walk away from it.

"
15 july 2019,pisces,"Take an inventory today of the people in your world. Who has your back? Who knows you best, and always comes  through with a smile and a kind word? Right now planetary activity in your chart asks you to remain in only the strongest, most mature relationships. Flakes and drama queens need not apply.

"
16 july 2019,pisces,"Who’s on Team Pisces? That’s the question asked by the lunar eclipse in your house of friends and networking. Not everyone will make the cut. If someone has been more of a frenemy than a true BFF, it may be time to cut the tie and move on. The good news is that new people will be coming into your life, the kind who share your values.

"
17 july 2019,pisces,"Make sure that you’re on the same page with people, Pisces. A Saturn-Venus opposition may blind you into overlooking key differences that exist. These are the kinds of differences that could make or break a relationship or plan down the road, so take care of this now.

"
18 july 2019,pisces,"Got charisma? Check. Creativity? Check. An air of mystery? Double check! Yeah, you’ve got it going on today, Pisces. A wonderful Venus-Neptune trine makes you the person to listen to and watch. Also the person to flirt with!

"
19 july 2019,pisces,"How deep is your love? That’s the question asked by the cosmos as Mercury retrogrades into your house of romance. Two eclipses earlier this month have made you focus on love and your relationships with friends. Don’t mistake the need for having a little independence with walking away from certain connections. If you need some down time, take it.

"
20 july 2019,pisces,"People may be quite determined to get their way. If you try to do things your  way, they might accuse of you of failing to be a team player. Whatever. This is nothing to worry about, as cosmic activity over the next few days helps everyone lighten up.

"
21 july 2019,pisces,"OK, it’s time to get the stardust out of your eyes and get real. The Sun will be entering the most efficient, practical part of your chart tomorrow. Today it forms a perfect line with realistic Mercury in your house of romance and creativity, telling you to be clear headed about love and your talents in the workplace. The good news is that over the next four weeks you’ll be able to make make headway in both areas.

"
22 july 2019,pisces,"It’s kind of like New Year’s Day in July for members of your sign. The Sun is in Leo, your sixth house of habits and discipline. So if you fell off the wagon back around January 8th with your 2019 resolutions, now’s the time to get back on it. Diet and exercise regimens are especially favored as Leo governs your physique and vitality. Get organized at home and at the office too.

"
23 july 2019,pisces,"With aggressive Mars in your can-do sixth house of efficiency, nothing is going to faze you. No project will be too large. No deadline will shatter your confidence. Hell, a boot camp exercise program will seem like an interesting challenge rather than something to run from. So get ready, Pisces. As they say in the movies: “All right men, I’m going in!”

"
24 july 2019,pisces,"You’ve never been someone to hold back when it comes to chasing after a dream. But sometimes you just have to wait for the right cosmic energy to be in place to do so. Well Aries, a terrific Mercury-Venus link opens up doors. Get ready to walk through them.

"
25 july 2019,pisces,"People need to know that you’re capable of making things happen, that you’ll move mountains if you have to. Fortunately you’ve got that “rainmaker” vibe going on thanks to a Jupiter-Mars trine. So don’t feel guilty about showing off. As long as you back up your words with solid action, you’re the one to watch….and trust.

"
26 july 2019,pisces,"Team work makes the dream work? Yeah, that sounds  good, but is it really happening? The reality is that you may need to rally the troops and get people off their sorry asses. That won’t be a problem either, not with the fiery Sun and assertive Mars in the most efficient part of your chart. Just don’t become a tyrant in the process.

"
27 july 2019,pisces,"Getting things done becomes a heck of a lot easier now that Venus is in your house of productivity. This includes stuff around the house and at the office, but also things like diet and fitness. Since Venus is all about beauty, there’s nothing with working out for the sole purpose of obtaining a revenge body.

"
28 july 2019,pisces,"Sometimes we feel like we’re stuck. Moving forward seems so daunting, so draining. Yet if we make one tiny little adjustment it can act like a snowball rolling down a hill, gaining mass and momentum as it picks up speed. A Sun-Chiron aspect helps you identify that one little change and get going with it.

"
29 july 2019,pisces,"Ouch! What what you say or out in writing, Pisces. Unpredictable Uranus is acting out in your house of self expression. Even if you are convinced that you are 100% correct about something, you still need to appear  to be a team player. Remember, appearances are everything.

"
30 july 2019,pisces,"Anyone who tries to dump their work on you, or take advantage of your kind nature, is in for a big surprise. You’re not going to fall for it, but you’re not going to flip out either. Nope, you’re going to smile sweetly, wish them well, gracefully make an excuse and sashay away. They will be confused (good) and get stuck with their own problems (better).

"
31 july 2019,pisces,"“Romeo, Romeo, wherefore ART thou, dude?” If your love life has been somewhat lackluster—or downright confusing–take heart. Mercury is now direct in the house of love. Single Pisces could meet someone new between now and August 11th. Couples can get back on the same page and miscommunication will end. (Wonder if Mercury was in retrograde when Juliet drank that fake poison. Probably. Classic, epic Mercury retro fail.)

"
1 august 2019,pisces,"All talk and no action leads to a place called “Nowhere”. That’s the message behind today’s new moon in your house of productivity! It’s time to stop procrastinating and talking about the things that you intend  to do. Don’t let others pull you off track either, with their opinions and half-baked plans. Once Jupiter goes direct on August 11th things will develop momentum; make sure that you’re ready.

"
2 august 2019,pisces,"Think before you speak, Pisces. Erratic Uranus is acting up in your communicating zone, which means that you could say or do something that you might regret. Try to play nice with others, even if they deserve to be blasted to the far side of the moon. Things turn around for you next week.

"
3 august 2019,pisces,"Seek out people who know how to give, Pisces. There are far too many takers in the world. There is a lot of selfless, cooperative energy in your chart right now. Make sure the people in your circle deserve the kindness and generosity that you’re giving them.

"
4 august 2019,pisces,"Get ready to rally the troops, Pisces. Over the next two weeks you’re going to be the one who gets everyone else in gear, starting today. This could be your family or friends. Maybe it’s a team at the office. If you sit around and wait for them to get inspired, you’ll be waiting for a long time….and you’ll end up doing all of the grunt work.

"
5 august 2019,pisces,"The Moon governs our moods and emotions, which can be a good thing or a bad one! Fortunately La Luna is in a balanced place today, forming a solid aspect with Neptune in your sign. The entire week ahead has a practical vibe to it. It’s time to feel better about yourself inside, and that starts with logical thinking.

"
6 august 2019,pisces,"Trying to get through to people using common sense may not work, but what can you do? Nothing. Erratic Uranus is making people full of themselves, unwilling to listen to sound advice. Don’t waste your time. Eventually they’ll figure things out for themselves, which could get messy. But that’s their path in life.

"
7 august 2019,pisces,"Got #goals? Then you’re in luck, literally! Jupiter–the planet that’s famous for being generous–forms a fabulous aspect in your house of big dreams. It trines the Sun in your house of productivity. What this means is that if you’re willing to hustle, things are going to happen. Goodies won’t drop into your lap, but they’ll show up once you set things in motion.

"
8 august 2019,pisces,"Don’t be afraid to ask for what you want in life, Pisces. It’s not selfish; it’s necessary! First of all, people aren’t mind readers. Second, your planetary aspects are smokin’ hot for actually getting what you desire. The goodies won’t be delivered to you on a silver platter but if you’re willing to put yourself out there, you ca obtain them.

"
9 august 2019,pisces,"Before you make a promise to someone, make sure that you can deliver on it. This is just as true in love as it is in business, Pisces. Consider this though: isn’t it easier to make a promise to someone if they have similar values and goals as you? If you find yourself surrounded by people who are coming from another planet, maybe it’s time to reassess your connections.

"
10 august 2019,pisces,"Are you trying to do too much? Then stop kidding yourself about what can be done in 24 hours. Or are you procrastinating like the worst slug on the planet? Then get off your sorry butt! A Sun-Neptune aspect is a wakeup call for being as productive as possible, without burning yourself out. This is super important as tomorrow brings three  big aspects that will push you to higher levels.

"
11 august 2019,pisces,"Woo-hoo! Optimism and energy return as jovial Jupiter goes direct in your house of ambition and success. Sharp-as-a-tack Mercury glides into your efficiency sector, helping you cut through projects quickly. And Uranus starts to retrograde in your house of self-expression, which means that you need to think before you speak or take action.

"
12 august 2019,pisces,"Best friends forever? Yes! a wonderful Saturn-Moon aspect solidifies your ties with good friends, and it might also introduce you to new people. This is great time to join a club or lend a hand to a volunteer organization. Joining an elite team within your industry (or a mastermind) is also a possibility. Oh, and friends could play matchmaker too!

"
13 august 2019,pisces,"Things (and people) may not be what they seem today, so remain alert. Even if everything looks perfectly logical and correct, take your time to suss things out. Your intuition could be off today, but it’s right on point as of Thursday, so wait til then to use your Spidey sense.

"
14 august 2019,pisces,"The couple that plays together stays together? You can reach your fitness goals more quickly if you and your lover agree  on a diet and exercise plan that involves you both. Of course, if your lover is into boot camp and you’re into ballet, you may need to find a sport that you both enjoy. Single Pisces, I almost hate to say this, but the gym (argh!) could actually be a good place to meet someone. I know that they are often meat markets but there could be a filet mignon in there somewhere.

"
15 august 2019,pisces,"The full moon in Aquarius is here, and it’s your annual opportunity to “take out the trash”. You know: toxic people. Frenemies. A soul-sucking job. Your own bad habits. Poor dietary choices. Mental loops that focus on unhappy experiences from the past. The good news is that other planets will help you create (and stick to) better habits and choices. Just don’t tell the entire free world how done you are with everything, because some trolls may try to sabotage your efforts.

"
16 august 2019,pisces,"Feeling hemmed in? That could be the case due to a Uranus-Mercury square. You just want to do your own thing and be at ease. The problem is that others have expectations. Should you fight this battle? Hmm….maybe not. Things start to get easier next week, so be a team player for now.

"
17 august 2019,pisces,"You need people around you who are true blue, Pisces. Face it, you’re loyal and have depth of character. The people in your world should be the same way, otherwise you’ll end up becoming resentful. Make the right choices.

"
18 august 2019,pisces,"Who loves ya, baby? That question will be on your mind in a big way over the next four weeks. Lusty, energetic Mars enters your commitment sector, firing up your love life. If you’re saying “what love life?” then get ready, because September is off the charts amazing for finding serious romance. Things start to heat up this week. Already attached? Things could go anywhere from really argumentative to incredible peaceful and rewarding. Just take it day by day.

"
19 august 2019,pisces,"It’s not easy being so talented and efficient, but hey…you are! And other people may not like it one bit. That’s their problem. If they want to have your ability they should try working as hard as you do. You’ve earned it, honey. Don’t forget that.

"
20 august 2019,pisces,"No matter how convincing someone may be, you cannot accept anything at face value today. People may be trying to get away from doing their fair share. Unless you want to get stuck doing their responsibility, walk away and let them handle it for themselves.

"
21 august 2019,pisces,"Practical matters start to get shoved to the back burner now that amorous Venus is in your house of love. Make sure to schedule some quality time with your honey. Single Pisces are in an excellent position to meet someone new, and this is a keeper, not a player. This coming Saturday is especially favored for all Pisces when it comes to romance.

"
22 august 2019,pisces,"The cosmos sends you a reality check, Pisces. You may think that you’re doing things the smartest way possible, but it appears that there’s room for improvement. Do you want to keep on getting the same results? No? Then switch things up.

"
